Date,Close,Volume,Ticker
2020-08-27,21.219999313354492,82219700,XPEV
2020-08-28,22.790000915527344,44847300,XPEV
2020-08-31,20.5,20816000,XPEV
2020-09-01,21.610000610351562,15291400,XPEV
2020-09-02,21.09000015258789,9090100,XPEV
2020-09-03,20.030000686645508,7897100,XPEV
2020-09-04,19.030000686645508,10957400,XPEV
2020-09-08,17.729999542236328,8724000,XPEV
2020-09-09,18.06999969482422,5889000,XPEV
2020-09-10,19.280000686645508,15465200,XPEV
2020-09-11,19.100000381469727,4259700,XPEV
2020-09-14,20.479999542236328,6296600,XPEV
2020-09-15,21.1200008392334,4332400,XPEV
2020-09-16,19.920000076293945,4053700,XPEV
2020-09-17,19.239999771118164,2888000,XPEV
2020-09-18,18.899999618530273,2789400,XPEV
2020-09-21,18.149999618530273,5191200,XPEV
2020-09-22,19.309999465942383,4131300,XPEV
2020-09-23,18.40999984741211,3273900,XPEV
2020-09-24,17.450000762939453,3995300,XPEV
2020-09-25,17.93000030517578,5330800,XPEV
2020-09-28,19.059999465942383,5507500,XPEV
2020-09-29,18.780000686645508,5833800,XPEV
2020-09-30,20.06999969482422,10406000,XPEV
2020-10-01,18.670000076293945,10024400,XPEV
2020-10-02,18.190000534057617,4525000,XPEV
2020-10-05,20.040000915527344,14572300,XPEV
2020-10-06,19.700000762939453,7054000,XPEV
2020-10-07,20.15999984741211,4938600,XPEV
2020-10-08,19.860000610351562,3516700,XPEV
2020-10-09,20.0,2932100,XPEV
2020-10-12,19.8799991607666,4898800,XPEV
2020-10-13,19.639999389648438,3824000,XPEV
2020-10-14,22.049999237060547,18302700,XPEV
2020-10-15,22.15999984741211,10449200,XPEV
2020-10-16,21.770000457763672,6251900,XPEV
2020-10-19,19.84000015258789,8204100,XPEV
2020-10-20,20.139999389648438,5993600,XPEV
2020-10-21,20.420000076293945,4159700,XPEV
2020-10-22,20.81999969482422,6382600,XPEV
2020-10-23,20.049999237060547,4465800,XPEV
2020-10-26,19.6200008392334,4263800,XPEV
2020-10-27,19.899999618530273,3603800,XPEV
2020-10-28,19.020000457763672,5551500,XPEV
2020-10-29,20.719999313354492,10753300,XPEV
2020-10-30,19.3799991607666,9323700,XPEV
2020-11-02,20.719999313354492,19916300,XPEV
2020-11-03,22.209999084472656,11308100,XPEV
2020-11-04,27.389999389648438,50724000,XPEV
2020-11-05,35.849998474121094,89538500,XPEV
2020-11-06,34.810001373291016,102189400,XPEV
2020-11-09,34.06999969482422,34809300,XPEV
2020-11-10,32.900001525878906,32340200,XPEV
2020-11-11,33.529998779296875,24899000,XPEV
2020-11-12,44.72999954223633,166146200,XPEV
2020-11-13,41.9900016784668,92071900,XPEV
2020-11-16,44.099998474121094,39098400,XPEV
2020-11-17,42.90999984741211,28768600,XPEV
2020-11-18,42.18000030517578,26428600,XPEV
2020-11-19,48.11000061035156,35122700,XPEV
2020-11-20,53.88999938964844,79526200,XPEV
2020-11-23,72.16999816894531,100012200,XPEV
2020-11-24,70.62999725341797,99907800,XPEV
2020-11-25,64.2699966430664,49197400,XPEV
2020-11-27,64.27999877929688,26582800,XPEV
2020-11-30,58.7599983215332,38926500,XPEV
2020-12-01,52.36000061035156,48817300,XPEV
2020-12-02,56.0,60694200,XPEV
2020-12-03,51.81999969482422,32475600,XPEV
2020-12-04,49.34000015258789,27406400,XPEV
2020-12-07,48.29999923706055,37935200,XPEV
2020-12-08,48.689998626708984,26377400,XPEV
2020-12-09,44.650001525878906,57540500,XPEV
2020-12-10,44.79999923706055,27260400,XPEV
2020-12-11,44.310001373291016,22730900,XPEV
2020-12-14,47.16999816894531,34420400,XPEV
2020-12-15,49.4900016784668,35698900,XPEV
2020-12-16,47.400001525878906,22522900,XPEV
2020-12-17,46.380001068115234,20787400,XPEV
2020-12-18,46.380001068115234,24368900,XPEV
2020-12-21,46.970001220703125,18790900,XPEV
2020-12-22,45.04999923706055,19407600,XPEV
2020-12-23,43.79999923706055,13495200,XPEV
2020-12-24,41.869998931884766,15453300,XPEV
2020-12-28,38.0099983215332,30945500,XPEV
2020-12-29,41.54999923706055,24437000,XPEV
2020-12-30,42.290000915527344,20341500,XPEV
2020-12-31,42.83000183105469,21960200,XPEV
2021-01-04,44.099998474121094,39630300,XPEV
2021-01-05,42.34000015258789,22844800,XPEV
2021-01-06,41.22999954223633,23483800,XPEV
2021-01-07,44.9900016784668,19662000,XPEV
2021-01-08,45.45000076293945,22085400,XPEV
2021-01-11,44.36000061035156,21540000,XPEV
2021-01-12,54.29999923706055,57411100,XPEV
2021-01-13,51.65999984741211,28490600,XPEV
2021-01-14,50.310001373291016,17764400,XPEV
2021-01-15,47.81999969482422,19804600,XPEV
2021-01-19,53.84000015258789,35241600,XPEV
2021-01-20,52.459999084472656,32728400,XPEV
2021-01-21,54.310001373291016,21380100,XPEV
2021-01-22,56.38999938964844,22148300,XPEV
2021-01-25,54.650001525878906,23297900,XPEV
2021-01-26,54.0,12374800,XPEV
2021-01-27,49.959999084472656,17383200,XPEV
2021-01-28,50.15999984741211,14453400,XPEV
2021-01-29,48.18000030517578,13688000,XPEV
2021-02-01,49.27000045776367,15679300,XPEV
2021-02-02,47.0099983215332,18144000,XPEV
2021-02-03,47.52000045776367,13241500,XPEV
2021-02-04,48.130001068115234,9469600,XPEV
