Date,Close,Volume,Ticker
2020-12-31,10.010000228881836,1266200,LCID
2021-01-04,10.039999961853027,1172700,LCID
2021-01-05,10.020000457763672,685700,LCID
2021-01-06,10.010000228881836,636600,LCID
2021-01-07,10.029999732971191,1075500,LCID
2021-01-08,10.029999732971191,738200,LCID
2021-01-11,13.199999809265137,108167500,LCID
2021-01-12,14.149999618530273,112100500,LCID
2021-01-13,16.719999313354492,94091500,LCID
2021-01-14,17.360000610351562,140983000,LCID
2021-01-15,18.360000610351562,184854200,LCID
2021-01-19,17.899999618530273,68336400,LCID
2021-01-20,18.059999465942383,27627700,LCID
2021-01-21,17.809999465942383,23590500,LCID
2021-01-22,22.350000381469727,94164500,LCID
2021-01-25,24.950000762939453,117369700,LCID
2021-01-26,24.440000534057617,41562200,LCID
2021-01-27,21.149999618530273,44960800,LCID
2021-01-28,22.329999923706055,33334100,LCID
2021-01-29,22.8799991607666,34280400,LCID
2021-02-01,25.200000762939453,43231900,LCID
2021-02-02,32.13999938964844,100196700,LCID
2021-02-03,29.489999771118164,85281200,LCID
2021-02-04,30.219999313354492,45385200,LCID
2021-02-05,34.650001525878906,66665300,LCID
2021-02-08,32.880001068115234,35684300,LCID
2021-02-09,33.310001373291016,28973300,LCID
2021-02-10,32.869998931884766,33355500,LCID
2021-02-11,31.5,26350000,LCID
2021-02-12,39.97999954223633,69175900,LCID
2021-02-16,52.70000076293945,96883400,LCID
2021-02-17,56.22999954223633,63907700,LCID
2021-02-18,58.04999923706055,76982700,LCID
2021-02-19,52.939998626708984,59997900,LCID
2021-02-22,57.369998931884766,88152900,LCID
2021-02-23,35.209999084472656,190447900,LCID
2021-02-24,28.700000762939453,142471900,LCID
2021-02-25,27.81999969482422,82266000,LCID
2021-02-26,30.75,68871000,LCID
2021-03-01,30.6299991607666,42153800,LCID
2021-03-02,27.770000457763672,35676700,LCID
2021-03-03,24.200000762939453,43884200,LCID
2021-03-04,24.34000015258789,62235600,LCID
2021-03-05,24.399999618530273,53893400,LCID
2021-03-08,22.09000015258789,29814500,LCID
2021-03-09,24.459999084472656,31214900,LCID
2021-03-10,24.700000762939453,32947400,LCID
2021-03-11,26.84000015258789,24459400,LCID
2021-03-12,26.770000457763672,20225400,LCID
2021-03-15,28.690000534057617,23939800,LCID
2021-03-16,31.100000381469727,67588700,LCID
2021-03-17,29.5,40917100,LCID
2021-03-18,26.899999618530273,22129300,LCID
2021-03-19,26.8799991607666,19575400,LCID
2021-03-22,26.149999618530273,16147200,LCID
2021-03-23,24.049999237060547,23012600,LCID
2021-03-24,22.559999465942383,24048700,LCID
2021-03-25,24.030000686645508,30779800,LCID
2021-03-26,23.020000457763672,18171700,LCID
2021-03-29,21.350000381469727,21663600,LCID
2021-03-30,23.510000228881836,18201200,LCID
2021-03-31,23.18000030517578,15298900,LCID
2021-04-01,23.780000686645508,12839800,LCID
2021-04-05,23.0,13238200,LCID
2021-04-06,24.459999084472656,19840000,LCID
2021-04-07,22.81999969482422,15341900,LCID
2021-04-08,23.15999984741211,7922300,LCID
2021-04-09,22.969999313354492,7636400,LCID
2021-04-12,22.030000686645508,10594100,LCID
2021-04-13,22.09000015258789,16121600,LCID
2021-04-14,21.729999542236328,11900800,LCID
2021-04-15,20.1200008392334,25602200,LCID
2021-04-16,19.520000457763672,17044000,LCID
2021-04-19,19.540000915527344,19552400,LCID
2021-04-20,18.450000762939453,18227300,LCID
2021-04-21,19.889999389648438,22545200,LCID
2021-04-22,19.65999984741211,17422600,LCID
2021-04-23,20.549999237060547,13232800,LCID
2021-04-26,23.8700008392334,55779500,LCID
2021-04-27,22.739999771118164,18122300,LCID
2021-04-28,23.040000915527344,19167600,LCID
2021-04-29,22.06999969482422,11527100,LCID
2021-04-30,21.09000015258789,10569700,LCID
2021-05-03,19.90999984741211,13445700,LCID
2021-05-04,19.170000076293945,12509800,LCID
2021-05-05,19.18000030517578,4697400,LCID
2021-05-06,18.959999084472656,10453500,LCID
2021-05-07,19.280000686645508,14552700,LCID
2021-05-10,18.639999389648438,9802700,LCID
2021-05-11,18.600000381469727,14343000,LCID
2021-05-12,17.799999237060547,7991200,LCID
2021-05-13,17.25,13384700,LCID
2021-05-14,17.940000534057617,6623200,LCID
2021-05-17,18.309999465942383,6347900,LCID
2021-05-18,19.3799991607666,11575500,LCID
2021-05-19,18.969999313354492,6402800,LCID
2021-05-20,19.790000915527344,7769800,LCID
2021-05-21,19.809999465942383,6881500,LCID
2021-05-24,19.399999618530273,6796200,LCID
2021-05-25,20.280000686645508,15197400,LCID
2021-05-26,19.989999771118164,15699600,LCID
2021-05-27,19.8799991607666,7189000,LCID
2021-05-28,19.719999313354492,6933300,LCID
2021-06-01,21.559999465942383,22530400,LCID
2021-06-02,23.559999465942383,21110800,LCID
2021-06-03,22.959999084472656,18875700,LCID
2021-06-04,23.950000762939453,12911200,LCID
2021-06-07,26.5,23162400,LCID
2021-06-08,26.639999389648438,22753900,LCID
2021-06-09,26.489999771118164,13900200,LCID
2021-06-10,25.3799991607666,11300500,LCID
2021-06-11,25.139999389648438,7269000,LCID
2021-06-14,24.1200008392334,7687900,LCID
2021-06-15,22.610000610351562,11218600,LCID
2021-06-16,24.040000915527344,9957100,LCID
2021-06-17,23.549999237060547,6906000,LCID
2021-06-18,23.399999618530273,4621300,LCID
2021-06-21,22.959999084472656,4965600,LCID
2021-06-22,23.420000076293945,5874100,LCID
2021-06-23,25.059999465942383,13373000,LCID
2021-06-24,24.850000381469727,14444600,LCID
2021-06-25,25.18000030517578,11453400,LCID
2021-06-28,27.0,18705900,LCID
2021-06-29,26.31999969482422,8562800,LCID
2021-06-30,28.81999969482422,19647200,LCID
2021-07-01,27.719999313354492,18459200,LCID
2021-07-02,27.020000457763672,9188900,LCID
2021-07-06,26.3799991607666,9302800,LCID
2021-07-07,25.520000457763672,9286400,LCID
2021-07-08,24.959999084472656,9235800,LCID
2021-07-09,25.549999237060547,7230200,LCID
2021-07-12,26.850000381469727,12657400,LCID
2021-07-13,25.90999984741211,8561500,LCID
2021-07-14,23.790000915527344,12667100,LCID
2021-07-15,22.959999084472656,10345300,LCID
2021-07-16,22.790000915527344,8912900,LCID
2021-07-19,22.200000762939453,10564400,LCID
2021-07-20,24.280000686645508,12194500,LCID
2021-07-21,23.43000030517578,12470200,LCID
2021-07-22,22.899999618530273,11069800,LCID
2021-07-23,24.25,17905600,LCID
2021-07-26,26.829999923706055,31573200,LCID
2021-07-27,25.18000030517578,16184100,LCID
2021-07-28,24.079999923706055,12580400,LCID
2021-07-29,23.350000381469727,10494600,LCID
2021-07-30,23.719999313354492,11144800,LCID
2021-08-02,23.770000457763672,7894400,LCID
2021-08-03,23.579999923706055,8579400,LCID
2021-08-04,22.6299991607666,7015100,LCID
2021-08-05,22.75,6573600,LCID
2021-08-06,23.3799991607666,7686500,LCID
2021-08-09,23.5,6489600,LCID
2021-08-10,24.459999084472656,11923600,LCID
2021-08-11,24.469999313354492,8009100,LCID
2021-08-12,23.850000381469727,7499600,LCID
2021-08-13,23.479999542236328,5877300,LCID
2021-08-16,22.829999923706055,7508600,LCID
2021-08-17,22.559999465942383,7077000,LCID
2021-08-18,22.549999237060547,5873900,LCID
2021-08-19,21.709999084472656,6603900,LCID
2021-08-20,21.670000076293945,5277700,LCID
2021-08-23,21.649999618530273,7098600,LCID
2021-08-24,22.829999923706055,10277900,LCID
2021-08-25,21.809999465942383,11667300,LCID
2021-08-26,21.479999542236328,9094900,LCID
2021-08-27,21.030000686645508,11926900,LCID
2021-08-30,20.6299991607666,14999200,LCID
2021-08-31,19.959999084472656,11454700,LCID
2021-09-01,17.790000915527344,149611900,LCID
2021-09-02,18.65999984741211,38386700,LCID
2021-09-03,19.559999465942383,25236700,LCID
2021-09-07,19.889999389648438,19835100,LCID
2021-09-08,18.93000030517578,20956100,LCID
2021-09-09,19.850000381469727,21788600,LCID
2021-09-10,19.93000030517578,16229100,LCID
2021-09-13,20.059999465942383,15778400,LCID
2021-09-14,18.950000762939453,24118300,LCID
2021-09-15,19.90999984741211,32280700,LCID
2021-09-16,21.170000076293945,45927400,LCID
2021-09-17,22.959999084472656,104115600,LCID
2021-09-20,24.06999969482422,68143000,LCID
2021-09-21,26.809999465942383,114795900,LCID
2021-09-22,24.950000762939453,87320500,LCID
2021-09-23,25.420000076293945,38764900,LCID
2021-09-24,25.43000030517578,26633600,LCID
2021-09-27,25.889999389648438,44696200,LCID
2021-09-28,24.540000915527344,38136600,LCID
2021-09-29,26.280000686645508,120691800,LCID
2021-09-30,25.3799991607666,46844000,LCID
2021-10-01,24.610000610351562,30696100,LCID
2021-10-04,24.139999389648438,28779600,LCID
2021-10-05,24.020000457763672,21742700,LCID
2021-10-06,24.290000915527344,19270700,LCID
2021-10-07,24.3799991607666,17543500,LCID
2021-10-08,23.229999542236328,25071000,LCID
2021-10-11,22.8700008392334,21974500,LCID
2021-10-12,23.059999465942383,23871700,LCID
2021-10-13,22.59000015258789,20437400,LCID
2021-10-14,24.010000228881836,20756100,LCID
2021-10-15,24.079999923706055,14891500,LCID
2021-10-18,25.34000015258789,26182800,LCID
2021-10-19,24.729999542236328,16034700,LCID
2021-10-20,24.239999771118164,15462900,LCID
2021-10-21,24.459999084472656,21810300,LCID
2021-10-22,24.110000610351562,16384000,LCID
2021-10-25,26.850000381469727,53941800,LCID
2021-10-26,26.3799991607666,40979500,LCID
2021-10-27,27.020000457763672,52224600,LCID
2021-10-28,35.47999954223633,377220900,LCID
2021-10-29,36.9900016784668,221097400,LCID
2021-11-01,36.529998779296875,121435300,LCID
2021-11-02,35.130001068115234,75032500,LCID
2021-11-03,36.54499816894531,61133700,LCID
2021-11-04,37.119998931884766,40730400,LCID
2021-11-05,41.79999923706055,113881100,LCID
2021-11-08,45.91999816894531,154195400,LCID
2021-11-09,44.779998779296875,90177700,LCID
2021-11-10,40.75,79342800,LCID
2021-11-11,44.97999954223633,69846300,LCID
2021-11-12,43.93000030517578,41015300,LCID
2021-11-15,44.880001068115234,77111000,LCID
2021-11-16,55.52000045776367,248654600,LCID
2021-11-17,52.54999923706055,198386200,LCID
2021-11-18,47.04999923706055,131634800,LCID
2021-11-19,55.209999084472656,166718400,LCID
2021-11-22,51.119998931884766,130761800,LCID
2021-11-23,52.439998626708984,87998800,LCID
2021-11-24,52.56999969482422,61225300,LCID
2021-11-26,51.720001220703125,36708000,LCID
2021-11-29,55.060001373291016,76731400,LCID
2021-11-30,52.97999954223633,92341600,LCID
2021-12-01,51.13999938964844,78654100,LCID
2021-12-02,48.40999984741211,77168500,LCID
2021-12-03,47.27000045776367,76441200,LCID
2021-12-06,44.86000061035156,103929800,LCID
2021-12-07,43.880001068115234,57740800,LCID
2021-12-08,44.720001220703125,50135900,LCID
2021-12-09,36.52000045776367,120872600,LCID
2021-12-10,37.65999984741211,91804000,LCID
2021-12-13,39.150001525878906,82697500,LCID
2021-12-14,40.869998931884766,64374000,LCID
2021-12-15,40.810001373291016,59474700,LCID
2021-12-16,40.04999923706055,55589000,LCID
2021-12-17,40.0099983215332,126157600,LCID
2021-12-20,37.9900016784668,38903700,LCID
2021-12-21,38.02000045776367,38911500,LCID
2021-12-22,38.70000076293945,36620100,LCID
2021-12-23,37.63999938964844,27703400,LCID
2021-12-27,38.63999938964844,48622900,LCID
2021-12-28,36.97999954223633,28441500,LCID
2021-12-29,36.970001220703125,25374700,LCID
2021-12-30,38.75,36202900,LCID
2021-12-31,38.04999923706055,19562000,LCID
2022-01-03,40.93000030517578,45685100,LCID
2022-01-04,39.40999984741211,30476900,LCID
2022-01-05,36.68000030517578,43318800,LCID
2022-01-06,38.220001220703125,58375500,LCID
2022-01-07,41.97999954223633,78419600,LCID
2022-01-10,41.720001220703125,44353300,LCID
2022-01-11,45.470001220703125,60554200,LCID
2022-01-12,45.43000030517578,49592700,LCID
2022-01-13,41.40999984741211,36293100,LCID
2022-01-14,42.220001220703125,33308400,LCID
2022-01-18,39.209999084472656,29511500,LCID
2022-01-19,40.029998779296875,36994600,LCID
2022-01-20,38.720001220703125,45831900,LCID
2022-01-21,37.75,38254000,LCID
2022-01-24,37.75,45173000,LCID
2022-01-25,35.459999084472656,27029100,LCID
2022-01-26,33.40999984741211,51058100,LCID
2022-01-27,28.700000762939453,67318200,LCID
2022-01-28,27.149999618530273,66779500,LCID
2022-01-31,29.389999389648438,41743100,LCID
2022-02-01,29.959999084472656,38972300,LCID
2022-02-02,27.68000030517578,35301500,LCID
2022-02-03,26.950000762939453,30180400,LCID
2022-02-04,27.549999237060547,20394500,LCID
2022-02-07,26.969999313354492,22540000,LCID
2022-02-08,27.43000030517578,19193200,LCID
2022-02-09,28.829999923706055,21808600,LCID
2022-02-10,27.90999984741211,24458300,LCID
2022-02-11,25.84000015258789,28761800,LCID
2022-02-14,27.440000534057617,41217500,LCID
2022-02-15,28.8700008392334,22330300,LCID
2022-02-16,29.0,15842000,LCID
2022-02-17,28.110000610351562,24810600,LCID
2022-02-18,26.59000015258789,28475100,LCID
2022-02-22,25.510000228881836,32634500,LCID
2022-02-23,23.969999313354492,27159600,LCID
2022-02-24,25.280000686645508,35062700,LCID
2022-02-25,26.350000381469727,28287200,LCID
2022-02-28,28.979999542236328,51761800,LCID
2022-03-01,24.989999771118164,62757700,LCID
2022-03-02,24.579999923706055,24038200,LCID
2022-03-03,22.6299991607666,28893100,LCID
2022-03-04,22.6299991607666,33216500,LCID
2022-03-07,23.170000076293945,35110300,LCID
2022-03-08,24.239999771118164,33349600,LCID
2022-03-09,25.260000228881836,18168800,LCID
2022-03-10,24.209999084472656,16508800,LCID
2022-03-11,22.920000076293945,18824700,LCID
2022-03-14,21.549999237060547,21366200,LCID
2022-03-15,21.979999542236328,20404200,LCID
2022-03-16,23.6200008392334,28443700,LCID
2022-03-17,24.649999618530273,21491200,LCID
2022-03-18,25.670000076293945,34740300,LCID
2022-03-21,25.389999389648438,17521300,LCID
2022-03-22,26.649999618530273,30663400,LCID
2022-03-23,25.899999618530273,20981200,LCID
2022-03-24,26.25,14925200,LCID
2022-03-25,25.15999984741211,17276700,LCID
2022-03-28,25.3799991607666,18224200,LCID
2022-03-29,27.360000610351562,33667100,LCID
2022-03-30,26.5,21638400,LCID
2022-03-31,25.399999618530273,17399100,LCID
2022-04-01,24.549999237060547,17175000,LCID
2022-04-04,25.209999084472656,17025800,LCID
2022-04-05,23.729999542236328,21146400,LCID
2022-04-06,22.989999771118164,19407100,LCID
2022-04-07,22.31999969482422,21277000,LCID
2022-04-08,21.670000076293945,15131100,LCID
2022-04-11,21.700000762939453,20100100,LCID
