,Date,Close,Volume,Ticker
164,2021-03-25,23.5,9668600,LI
165,2021-03-26,23.700000762939453,13687700,LI
166,2021-03-29,22.600000381469727,12278700,LI
167,2021-03-30,23.07999992370605,13175400,LI
168,2021-03-31,25.0,14390500,LI
169,2021-04-01,25.25,7099700,LI
170,2021-04-05,24.940000534057617,5775800,LI
171,2021-04-06,25.530000686645508,6261400,LI
172,2021-04-07,22.229999542236328,37793400,LI
173,2021-04-08,23.229999542236328,20397600,LI
174,2021-04-09,22.76000022888184,7196800,LI
175,2021-04-12,21.780000686645508,10725900,LI
176,2021-04-13,21.81999969482422,11273900,LI
177,2021-04-14,21.100000381469727,11531900,LI
178,2021-04-15,19.68000030517578,22242800,LI
179,2021-04-16,19.280000686645508,11843700,LI
180,2021-04-19,19.25,10598900,LI
181,2021-04-20,19.15999984741211,7251600,LI
182,2021-04-21,19.780000686645508,10759900,LI
183,2021-04-22,20.040000915527344,10618800,LI
184,2021-04-23,20.600000381469727,6758900,LI
185,2021-04-26,20.809999465942383,5888500,LI
186,2021-04-27,20.6299991607666,6873200,LI
187,2021-04-28,20.15999984741211,6871700,LI
188,2021-04-29,19.549999237060547,7918200,LI
189,2021-04-30,19.739999771118164,5939800,LI
190,2021-05-03,19.440000534057617,5973300,LI
191,2021-05-04,19.420000076293945,9116600,LI
192,2021-05-05,18.81999969482422,7091600,LI
193,2021-05-06,17.989999771118164,12301900,LI
194,2021-05-07,18.26000022888184,7011000,LI
195,2021-05-10,17.010000228881836,12697700,LI
196,2021-05-11,17.010000228881836,10503400,LI
197,2021-05-12,17.780000686645508,27260400,LI
198,2021-05-13,17.229999542236328,11558100,LI
199,2021-05-14,18.350000381469727,8521600,LI
200,2021-05-17,18.850000381469727,9773000,LI
201,2021-05-18,19.40999984741211,11428000,LI
202,2021-05-19,19.549999237060547,8775900,LI
203,2021-05-20,20.270000457763672,13422200,LI
204,2021-05-21,20.489999771118164,8220500,LI
205,2021-05-24,20.809999465942383,8481500,LI
206,2021-05-25,19.989999771118164,16463300,LI
207,2021-05-26,22.81999969482422,36841800,LI
208,2021-05-27,23.649999618530277,60405300,LI
209,2021-05-28,23.299999237060547,17303400,LI
210,2021-06-01,23.809999465942383,17061300,LI
211,2021-06-02,24.34000015258789,20347600,LI
212,2021-06-03,24.959999084472656,19311800,LI
213,2021-06-04,25.63999938964844,11656400,LI
214,2021-06-07,26.68000030517578,20617200,LI
215,2021-06-08,28.46999931335449,26439600,LI
216,2021-06-09,27.43000030517578,15149000,LI
217,2021-06-10,27.0,12242500,LI
218,2021-06-11,28.11000061035156,18424500,LI
219,2021-06-14,28.239999771118164,10196600,LI
220,2021-06-15,28.209999084472656,14770300,LI
221,2021-06-16,28.399999618530277,12185400,LI
222,2021-06-17,30.8799991607666,24688800,LI
223,2021-06-18,30.11000061035156,20633300,LI
224,2021-06-21,30.11000061035156,11271600,LI
225,2021-06-22,28.93000030517578,14970800,LI
226,2021-06-23,31.18000030517578,13273200,LI
227,2021-06-24,30.68000030517578,9605700,LI
228,2021-06-25,31.68000030517578,12241200,LI
229,2021-06-28,33.709999084472656,21742600,LI
230,2021-06-29,34.25,12955500,LI
231,2021-06-30,34.939998626708984,13074100,LI
232,2021-07-01,34.689998626708984,17499800,LI
233,2021-07-02,32.66999816894531,24780700,LI
234,2021-07-06,33.58000183105469,14942000,LI
235,2021-07-07,32.029998779296875,14257900,LI
236,2021-07-08,31.790000915527344,13320300,LI
237,2021-07-09,31.81999969482422,9477900,LI
238,2021-07-12,32.810001373291016,9065800,LI
239,2021-07-13,32.52000045776367,6674900,LI
240,2021-07-14,30.32999992370605,10839200,LI
241,2021-07-15,30.979999542236328,10706200,LI
242,2021-07-16,30.31999969482422,6595500,LI
243,2021-07-19,30.540000915527344,7813800,LI
244,2021-07-20,30.729999542236328,5350300,LI
245,2021-07-21,33.40999984741211,15895100,LI
246,2021-07-22,32.93000030517578,5174400,LI
247,2021-07-23,30.280000686645508,19078800,LI
248,2021-07-26,30.770000457763672,12904800,LI
249,2021-07-27,26.479999542236328,24571700,LI
250,2021-07-28,30.63999938964844,21094600,LI
251,2021-07-29,30.65999984741211,12540400,LI
252,2021-07-30,33.38999938964844,27405100,LI
253,2021-08-02,33.68000030517578,20534900,LI
254,2021-08-03,32.540000915527344,9729700,LI
255,2021-08-04,32.689998626708984,7232600,LI
256,2021-08-05,31.350000381469727,11401500,LI
257,2021-08-06,30.350000381469727,12099000,LI
258,2021-08-09,30.68000030517578,8373800,LI
259,2021-08-10,30.38999938964844,6163100,LI
260,2021-08-11,30.71999931335449,8909500,LI
261,2021-08-12,30.11000061035156,16980500,LI
262,2021-08-13,28.65999984741211,9421800,LI
263,2021-08-16,27.65999984741211,10277100,LI
264,2021-08-17,28.030000686645508,10369200,LI
265,2021-08-18,28.51000022888184,8553600,LI
266,2021-08-19,27.540000915527344,6333200,LI
267,2021-08-20,28.559999465942383,9547900,LI
268,2021-08-23,29.200000762939453,7132600,LI
269,2021-08-24,30.459999084472656,10774300,LI
270,2021-08-25,30.63999938964844,7930600,LI
271,2021-08-26,29.6200008392334,5716000,LI
272,2021-08-27,29.34000015258789,5663800,LI
273,2021-08-30,29.030000686645508,9395800,LI
274,2021-08-31,30.86000061035156,10191200,LI
275,2021-09-01,30.46999931335449,11965800,LI
276,2021-09-02,31.200000762939453,8389700,LI
277,2021-09-03,30.280000686645508,8325300,LI
278,2021-09-07,30.989999771118164,7976100,LI
279,2021-09-08,30.21999931335449,6427600,LI
280,2021-09-09,30.6200008392334,5151900,LI
281,2021-09-10,30.190000534057617,7398100,LI
282,2021-09-13,29.57999992370605,6062200,LI
283,2021-09-14,29.809999465942383,6411600,LI
284,2021-09-15,29.739999771118164,5503500,LI
285,2021-09-16,28.8799991607666,5917300,LI
286,2021-09-17,29.09000015258789,8809500,LI
287,2021-09-20,26.90999984741211,7846100,LI
288,2021-09-21,27.059999465942383,3605700,LI
289,2021-09-22,27.309999465942383,3929000,LI
290,2021-09-23,27.270000457763672,4105900,LI
291,2021-09-24,26.11000061035156,5237500,LI
292,2021-09-27,26.90999984741211,6026000,LI
293,2021-09-28,26.1299991607666,4344800,LI
294,2021-09-29,25.729999542236328,5160800,LI
295,2021-09-30,26.290000915527344,4435200,LI
296,2021-10-01,26.290000915527344,3461000,LI
297,2021-10-04,25.57999992370605,3444300,LI
298,2021-10-05,26.989999771118164,5731000,LI
299,2021-10-06,27.38999938964844,5488000,LI
300,2021-10-07,28.780000686645508,6838100,LI
301,2021-10-08,28.489999771118164,3743200,LI
302,2021-10-11,28.21999931335449,3842900,LI
303,2021-10-12,28.030000686645508,3453600,LI
304,2021-10-13,28.690000534057617,4667500,LI
305,2021-10-14,29.450000762939453,7539700,LI
306,2021-10-15,30.63999938964844,10504700,LI
307,2021-10-18,30.43000030517578,7159500,LI
308,2021-10-19,31.1200008392334,7510400,LI
309,2021-10-20,31.21999931335449,4782100,LI
310,2021-10-21,32.040000915527344,7716200,LI
311,2021-10-22,32.290000915527344,10545800,LI
312,2021-10-25,34.25,13216000,LI
313,2021-10-26,33.08000183105469,10089300,LI
314,2021-10-27,32.66999816894531,6142900,LI
315,2021-10-28,33.40999984741211,6117600,LI
316,2021-10-29,32.630001068115234,3994000,LI
317,2021-11-01,32.34000015258789,6412200,LI
318,2021-11-02,31.190000534057617,8408800,LI
319,2021-11-03,30.959999084472656,4430000,LI
320,2021-11-04,31.959999084472656,5619800,LI
321,2021-11-05,31.0,4927000,LI
322,2021-11-08,31.350000381469727,6206900,LI
323,2021-11-09,29.979999542236328,7956300,LI
324,2021-11-10,29.63999938964844,6548700,LI
325,2021-11-11,30.63999938964844,7529300,LI
326,2021-11-12,30.399999618530277,7440000,LI
327,2021-11-15,29.850000381469727,5536500,LI
328,2021-11-16,32.7599983215332,14123500,LI
329,2021-11-17,32.18000030517578,6600300,LI
330,2021-11-18,30.979999542236328,7743500,LI
331,2021-11-19,30.600000381469727,5672800,LI
332,2021-11-22,31.190000534057617,10506300,LI
333,2021-11-23,31.739999771118164,11134700,LI
334,2021-11-24,32.619998931884766,7284700,LI
335,2021-11-26,32.400001525878906,6892100,LI
336,2021-11-29,34.47999954223633,26492700,LI
337,2021-11-30,35.439998626708984,17983400,LI
338,2021-12-01,35.099998474121094,19442400,LI
339,2021-12-02,33.90999984741211,14142400,LI
340,2021-12-03,28.5,30391400,LI
341,2021-12-06,30.51000022888184,18108300,LI
342,2021-12-07,30.940000534057617,10112700,LI
343,2021-12-08,31.59000015258789,5334800,LI
344,2021-12-09,31.09000015258789,6075000,LI
345,2021-12-10,32.459999084472656,11640900,LI
346,2021-12-13,31.36000061035156,10519400,LI
347,2021-12-14,31.059999465942383,8047100,LI
348,2021-12-15,30.440000534057617,9243300,LI
349,2021-12-16,29.989999771118164,6313400,LI
350,2021-12-17,29.940000534057617,9496000,LI
351,2021-12-20,28.25,7895900,LI
352,2021-12-21,29.96999931335449,8387500,LI
353,2021-12-22,30.399999618530277,6187400,LI
354,2021-12-23,30.420000076293945,4183800,LI
355,2021-12-27,29.899999618530277,4727500,LI
356,2021-12-28,29.84000015258789,3355800,LI
357,2021-12-29,29.420000076293945,5174500,LI
358,2021-12-30,31.950000762939453,11737300,LI
359,2021-12-31,32.099998474121094,8050400,LI
360,2022-01-03,32.34000015258789,7153900,LI
361,2022-01-04,30.32999992370605,8156400,LI
362,2022-01-05,29.170000076293945,6349500,LI
363,2022-01-06,28.3799991607666,10132000,LI
364,2022-01-07,29.18000030517578,8864000,LI
365,2022-01-10,27.540000915527344,8046500,LI
366,2022-01-11,29.809999465942383,9185200,LI
367,2022-01-12,30.75,11436500,LI
368,2022-01-13,30.770000457763672,7602700,LI
369,2022-01-14,31.1299991607666,6022400,LI
370,2022-01-18,30.46999931335449,7450300,LI
371,2022-01-19,29.26000022888184,6159800,LI
372,2022-01-20,29.170000076293945,7142300,LI
373,2022-01-21,27.899999618530277,6088100,LI
374,2022-01-24,27.270000457763672,10451600,LI
375,2022-01-25,25.43000030517578,9723000,LI
376,2022-01-26,25.09000015258789,8104300,LI
377,2022-01-27,23.450000762939453,9705400,LI
378,2022-01-28,23.96999931335449,12316500,LI
379,2022-01-31,26.09000015258789,6935500,LI
380,2022-02-01,27.290000915527344,7473100,LI
381,2022-02-02,27.5,5531200,LI
382,2022-02-03,26.82999992370605,5977300,LI
383,2022-02-04,28.700000762939453,8114400,LI
384,2022-02-07,28.6299991607666,7263500,LI
385,2022-02-08,29.0,4994000,LI
386,2022-02-09,30.1299991607666,11363500,LI
387,2022-02-10,29.3700008392334,8007800,LI
388,2022-02-11,28.13999938964844,7177500,LI
389,2022-02-14,28.479999542236328,5608600,LI
390,2022-02-15,30.18000030517578,7910500,LI
391,2022-02-16,29.790000915527344,4085100,LI
392,2022-02-17,29.6299991607666,4278400,LI
393,2022-02-18,28.549999237060547,5911900,LI
394,2022-02-22,27.690000534057617,9634000,LI
395,2022-02-23,27.600000381469727,8005100,LI
396,2022-02-24,27.36000061035156,12095900,LI
397,2022-02-25,27.88999938964844,10040600,LI
398,2022-02-28,30.450000762939453,13649700,LI
399,2022-03-01,30.420000076293945,9110100,LI
400,2022-03-02,30.09000015258789,9556700,LI
401,2022-03-03,27.899999618530277,9776300,LI
402,2022-03-04,27.229999542236328,7710700,LI
403,2022-03-07,25.700000762939453,8421500,LI
404,2022-03-08,24.239999771118164,12101400,LI
405,2022-03-09,27.6299991607666,13420100,LI
406,2022-03-10,25.989999771118164,10703500,LI
407,2022-03-11,22.170000076293945,19696000,LI
408,2022-03-14,17.600000381469727,41534200,LI
409,2022-03-15,19.75,30762100,LI
410,2022-03-16,26.049999237060547,38067800,LI
411,2022-03-17,25.100000381469727,14720300,LI
412,2022-03-18,28.190000534057617,18296100,LI
413,2022-03-21,26.32999992370605,11795100,LI
414,2022-03-22,27.32999992370605,11153000,LI
415,2022-03-23,27.280000686645508,7297300,LI
416,2022-03-24,27.86000061035156,9894400,LI
417,2022-03-25,26.399999618530277,6907500,LI
418,2022-03-28,26.479999542236328,8219000,LI
419,2022-03-29,26.600000381469727,8711100,LI
420,2022-03-30,27.1299991607666,9251400,LI
421,2022-03-31,25.809999465942383,9555700,LI
422,2022-04-01,27.239999771118164,11828600,LI
423,2022-04-04,28.65999984741211,11092800,LI
424,2022-04-05,27.799999237060547,6628300,LI
425,2022-04-06,27.520000457763672,6439600,LI
426,2022-04-07,26.38999938964844,9405800,LI
427,2022-04-08,25.86000061035156,5502700,LI
428,2022-04-11,25.25,8732900,LI
429,2022-04-12,24.93000030517578,5592500,LI
430,2022-04-13,26.030000686645508,4807800,LI
431,2022-04-14,25.709999084472656,4646800,LI
432,2022-04-18,25.65999984741211,4086100,LI
433,2022-04-19,25.34000015258789,5064900,LI
434,2022-04-20,23.489999771118164,7748700,LI
435,2022-04-21,22.46999931335449,8967300,LI
436,2022-04-22,22.32999992370605,6285200,LI
437,2022-04-25,22.309999465942383,8415000,LI
438,2022-04-26,21.149999618530277,5323000,LI
439,2022-04-27,22.18000030517578,9124600,LI
440,2022-04-28,22.1200008392334,8346200,LI
441,2022-04-29,22.43000030517578,8061300,LI
442,2022-05-02,23.32999992370605,6075600,LI
443,2022-05-03,22.93000030517578,4183300,LI
444,2022-05-04,23.59000015258789,4998200,LI
445,2022-05-05,21.670000076293945,5824000,LI
446,2022-05-06,20.920000076293945,5113800,LI
447,2022-05-09,18.899999618530277,7334900,LI
448,2022-05-10,19.670000076293945,9887200,LI
449,2022-05-11,20.1299991607666,18696100,LI
450,2022-05-12,20.1200008392334,14153000,LI
451,2022-05-13,21.81999969482422,17024200,LI
452,2022-05-16,22.020000457763672,7885000,LI
453,2022-05-17,23.739999771118164,10972800,LI
454,2022-05-18,23.40999984741211,8349400,LI
455,2022-05-19,23.989999771118164,8131100,LI
456,2022-05-20,24.0,11236100,LI
457,2022-05-23,23.46999931335449,6681900,LI
458,2022-05-24,21.76000022888184,10523200,LI
459,2022-05-25,22.399999618530277,8670300,LI
460,2022-05-26,24.18000030517578,7011100,LI
461,2022-05-27,24.280000686645508,8967600,LI
462,2022-05-31,25.06999969482422,11545200,LI
463,2022-06-01,25.459999084472656,7849500,LI
464,2022-06-02,26.40999984741211,9150900,LI
465,2022-06-03,26.209999084472656,4874600,LI
466,2022-06-06,29.06999969482422,15817000,LI
467,2022-06-07,29.71999931335449,9047000,LI
468,2022-06-08,29.959999084472656,12254000,LI
469,2022-06-09,29.489999771118164,7898400,LI
470,2022-06-10,29.93000030517578,11273400,LI
471,2022-06-13,29.049999237060547,13433100,LI
472,2022-06-14,32.220001220703125,15859500,LI
473,2022-06-15,32.4900016784668,11237800,LI
474,2022-06-16,31.799999237060547,9058400,LI
475,2022-06-17,33.150001525878906,22364500,LI
476,2022-06-21,35.75,24530900,LI
477,2022-06-22,36.79999923706055,20164500,LI
478,2022-06-23,39.2400016784668,29451800,LI
479,2022-06-24,40.790000915527344,25301200,LI
480,2022-06-27,39.130001068115234,16433800,LI
481,2022-06-28,37.06999969482422,29630600,LI
482,2022-06-29,38.08000183105469,17898900,LI
483,2022-06-30,38.310001373291016,14675000,LI
484,2022-07-01,37.70000076293945,14341000,LI
485,2022-07-05,40.0,18059900,LI
486,2022-07-06,38.59999847412109,10731100,LI
487,2022-07-07,39.27999877929688,19519100,LI
488,2022-07-08,38.900001525878906,9814800,LI
489,2022-07-11,37.33000183105469,9218500,LI
490,2022-07-12,36.9900016784668,8661100,LI
491,2022-07-13,38.02999877929688,9651300,LI
492,2022-07-14,38.18000030517578,9462100,LI
493,2022-07-15,38.45000076293945,8343100,LI
494,2022-07-18,39.15999984741211,17600300,LI
495,2022-07-19,37.310001373291016,22809000,LI
496,2022-07-20,35.880001068115234,15037300,LI
497,2022-07-21,36.58000183105469,7551100,LI
498,2022-07-22,34.36000061035156,13468100,LI
499,2022-07-25,34.599998474121094,6752100,LI
500,2020-08-27,21.21999931335449,82219700,XPEV
501,2020-08-28,22.790000915527344,44847300,XPEV
502,2020-08-31,20.5,20816000,XPEV
503,2020-09-01,21.61000061035156,15291400,XPEV
504,2020-09-02,21.09000015258789,9090100,XPEV
505,2020-09-03,20.030000686645508,7897100,XPEV
506,2020-09-04,19.030000686645508,10957400,XPEV
507,2020-09-08,17.729999542236328,8724000,XPEV
508,2020-09-09,18.06999969482422,5889000,XPEV
509,2020-09-10,19.280000686645508,15465200,XPEV
510,2020-09-11,19.100000381469727,4259700,XPEV
511,2020-09-14,20.479999542236328,6296600,XPEV
512,2020-09-15,21.1200008392334,4332400,XPEV
513,2020-09-16,19.920000076293945,4053700,XPEV
514,2020-09-17,19.239999771118164,2888000,XPEV
515,2020-09-18,18.899999618530277,2789400,XPEV
516,2020-09-21,18.149999618530277,5191200,XPEV
517,2020-09-22,19.309999465942383,4131300,XPEV
518,2020-09-23,18.40999984741211,3273900,XPEV
519,2020-09-24,17.450000762939453,3995300,XPEV
520,2020-09-25,17.93000030517578,5330800,XPEV
521,2020-09-28,19.059999465942383,5507500,XPEV
522,2020-09-29,18.780000686645508,5833800,XPEV
523,2020-09-30,20.06999969482422,10406000,XPEV
524,2020-10-01,18.670000076293945,10024400,XPEV
525,2020-10-02,18.190000534057617,4525000,XPEV
526,2020-10-05,20.040000915527344,14572300,XPEV
527,2020-10-06,19.700000762939453,7054000,XPEV
528,2020-10-07,20.15999984741211,4938600,XPEV
529,2020-10-08,19.86000061035156,3516700,XPEV
530,2020-10-09,20.0,2932100,XPEV
531,2020-10-12,19.8799991607666,4898800,XPEV
532,2020-10-13,19.63999938964844,3824000,XPEV
533,2020-10-14,22.049999237060547,18302700,XPEV
534,2020-10-15,22.15999984741211,10449200,XPEV
535,2020-10-16,21.770000457763672,6251900,XPEV
536,2020-10-19,19.84000015258789,8204100,XPEV
537,2020-10-20,20.13999938964844,5993600,XPEV
538,2020-10-21,20.420000076293945,4159700,XPEV
539,2020-10-22,20.81999969482422,6382600,XPEV
540,2020-10-23,20.049999237060547,4465800,XPEV
541,2020-10-26,19.6200008392334,4263800,XPEV
542,2020-10-27,19.899999618530277,3603800,XPEV
543,2020-10-28,19.020000457763672,5551500,XPEV
544,2020-10-29,20.71999931335449,10753300,XPEV
545,2020-10-30,19.3799991607666,9323700,XPEV
546,2020-11-02,20.71999931335449,19916300,XPEV
547,2020-11-03,22.209999084472656,11308100,XPEV
548,2020-11-04,27.38999938964844,50724000,XPEV
549,2020-11-05,35.849998474121094,89538500,XPEV
550,2020-11-06,34.810001373291016,102189400,XPEV
551,2020-11-09,34.06999969482422,34809300,XPEV
552,2020-11-10,32.900001525878906,32340200,XPEV
553,2020-11-11,33.529998779296875,24899000,XPEV
554,2020-11-12,44.72999954223633,166146200,XPEV
555,2020-11-13,41.9900016784668,92071900,XPEV
556,2020-11-16,44.09999847412109,39098400,XPEV
557,2020-11-17,42.90999984741211,28768600,XPEV
558,2020-11-18,42.18000030517578,26428600,XPEV
559,2020-11-19,48.11000061035156,35122700,XPEV
560,2020-11-20,53.88999938964844,79526200,XPEV
561,2020-11-23,72.16999816894531,100012200,XPEV
562,2020-11-24,70.62999725341797,99907800,XPEV
563,2020-11-25,64.2699966430664,49197400,XPEV
564,2020-11-27,64.27999877929688,26582800,XPEV
565,2020-11-30,58.7599983215332,38926500,XPEV
566,2020-12-01,52.36000061035156,48817300,XPEV
567,2020-12-02,56.0,60694200,XPEV
568,2020-12-03,51.81999969482422,32475600,XPEV
569,2020-12-04,49.34000015258789,27406400,XPEV
570,2020-12-07,48.29999923706055,37935200,XPEV
571,2020-12-08,48.68999862670898,26377400,XPEV
572,2020-12-09,44.650001525878906,57540500,XPEV
573,2020-12-10,44.79999923706055,27260400,XPEV
574,2020-12-11,44.310001373291016,22730900,XPEV
575,2020-12-14,47.16999816894531,34420400,XPEV
576,2020-12-15,49.4900016784668,35698900,XPEV
577,2020-12-16,47.400001525878906,22522900,XPEV
578,2020-12-17,46.380001068115234,20787400,XPEV
579,2020-12-18,46.380001068115234,24368900,XPEV
