Date,Close,Volume,Ticker
2018-06-11,9.579999923706055,402600,NKLA
2018-06-12,9.5600004196167,300000,NKLA
2018-06-13,9.569999694824219,179100,NKLA
2018-06-14,9.569999694824219,0,NKLA
2018-06-15,9.569999694824219,0,NKLA
2018-06-18,9.579999923706055,300,NKLA
2018-06-19,9.569999694824219,300500,NKLA
2018-06-20,9.59000015258789,900,NKLA
2018-06-21,9.59000015258789,0,NKLA
2018-06-22,9.579999923706055,100,NKLA
2018-06-25,9.579999923706055,0,NKLA
2018-06-26,9.579999923706055,658100,NKLA
2018-06-27,9.579999923706055,0,NKLA
2018-06-28,9.579999923706055,0,NKLA
2018-06-29,9.579999923706055,0,NKLA
2018-07-02,9.579999923706055,0,NKLA
2018-07-03,9.579999923706055,0,NKLA
2018-07-05,9.579999923706055,0,NKLA
2018-07-06,9.579999923706055,0,NKLA
2018-07-09,9.579999923706055,0,NKLA
2018-07-10,9.539999961853027,100000,NKLA
2018-07-11,9.539999961853027,100000,NKLA
2018-07-12,9.539999961853027,170000,NKLA
2018-07-13,9.539999961853027,11300,NKLA
2018-07-16,9.543999671936035,551500,NKLA
2018-07-17,9.569999694824219,201100,NKLA
2018-07-18,9.550000190734863,125900,NKLA
2018-07-19,9.541000366210938,80000,NKLA
2018-07-20,9.541000366210938,0,NKLA
2018-07-23,9.543999671936035,1000,NKLA
2018-07-24,9.550000190734863,4400,NKLA
2018-07-25,9.550000190734863,21300,NKLA
2018-07-26,9.539999961853027,350000,NKLA
2018-07-27,9.539999961853027,0,NKLA
2018-07-30,9.550000190734863,51900,NKLA
2018-07-31,9.5600004196167,6500,NKLA
2018-08-01,9.550000190734863,6600,NKLA
2018-08-02,9.550000190734863,0,NKLA
2018-08-03,9.550000190734863,300,NKLA
2018-08-06,9.550000190734863,21000,NKLA
2018-08-07,9.550000190734863,0,NKLA
2018-08-08,9.550000190734863,0,NKLA
2018-08-09,9.550000190734863,0,NKLA
2018-08-10,9.550000190734863,0,NKLA
2018-08-13,9.550000190734863,0,NKLA
2018-08-14,9.550000190734863,0,NKLA
2018-08-15,9.5600004196167,20800,NKLA
2018-08-16,9.5600004196167,0,NKLA
2018-08-17,9.5600004196167,0,NKLA
2018-08-20,9.579999923706055,1100,NKLA
2018-08-21,9.579999923706055,0,NKLA
2018-08-22,9.569999694824219,285100,NKLA
2018-08-23,9.579999923706055,5800,NKLA
2018-08-24,9.579999923706055,5200,NKLA
2018-08-27,9.569999694824219,27000,NKLA
2018-08-28,9.569999694824219,76700,NKLA
2018-08-29,9.579999923706055,354700,NKLA
2018-08-30,9.579999923706055,5000,NKLA
2018-08-31,9.579999923706055,14100,NKLA
2018-09-04,9.569999694824219,505200,NKLA
2018-09-05,9.569999694824219,4700,NKLA
2018-09-06,9.600000381469727,1991300,NKLA
2018-09-07,9.59000015258789,154800,NKLA
2018-09-10,9.59000015258789,283400,NKLA
2018-09-11,9.59000015258789,0,NKLA
2018-09-12,9.59000015258789,0,NKLA
2018-09-13,9.579999923706055,65500,NKLA
2018-09-14,9.600000381469727,2700,NKLA
2018-09-17,9.600000381469727,7300,NKLA
2018-09-18,9.510000228881836,25900,NKLA
